token	corpus size	all contexts size	frequency	co-frequency	specificity
edenler	210622	1929	7	1	1.22
donatılmış	210622	1929	7	1	1.22
gerçekleştirildi	210622	1929	7	1	1.22
tanımlanan	210622	1929	7	1	1.22
güvenilir	210622	1929	7	1	1.22
dillerinde	210622	1929	7	1	1.22
belirten	210622	1929	7	1	1.22
sözlük	210622	1929	7	1	1.22
karşılığı	210622	1929	7	1	1.22
kamu	210622	1929	50	2	1.18
tür	210622	1929	50	2	1.18
aracı	210622	1929	51	2	1.17
havelsan’ın	210622	1929	8	1	1.16
seçme	210622	1929	8	1	1.16
veri	210622	1929	8	1	1.16
verileri	210622	1929	8	1	1.16
algılama	210622	1929	8	1	1.16
alanındaki	210622	1929	8	1	1.16
nazi	210622	1929	8	1	1.16
pahalı	210622	1929	8	1	1.16
edilecek	210622	1929	8	1	1.16
öncü	210622	1929	8	1	1.16
üniversitelere	210622	1929	8	1	1.16
düzenledi	210622	1929	8	1	1.16
otonomisi	210622	1929	8	1	1.16
gelmesi	210622	1929	8	1	1.16
kapitalist	210622	1929	8	1	1.16
basit	210622	1929	8	1	1.16
davranış	210622	1929	8	1	1.16
farkında	210622	1929	8	1	1.16
yaklaşımı	210622	1929	8	1	1.16
gelmez	210622	1929	8	1	1.16
210	210622	1929	8	1	1.16
taleplerinin	210622	1929	8	1	1.16
savunma	210622	1929	117	3	1.15
mısır'ı	210622	1929	9	1	1.12
153	210622	1929	9	1	1.12
anka	210622	1929	9	1	1.12
açıklamada	210622	1929	9	1	1.12
hepsi	210622	1929	9	1	1.12
yetenekleri	210622	1929	9	1	1.12
alıyor	210622	1929	9	1	1.12
rakip	210622	1929	9	1	1.12
başlıklı	210622	1929	9	1	1.12
belirlenen	210622	1929	9	1	1.12
özgü	210622	1929	9	1	1.12
felsefe	210622	1929	9	1	1.12
ortamında	210622	1929	9	1	1.12
sürecine	210622	1929	9	1	1.12
getirmek	210622	1929	9	1	1.12
karl	210622	1929	9	1	1.12
muhalefet	210622	1929	9	1	1.12
plana	210622	1929	9	1	1.12
kalabalık	210622	1929	9	1	1.12
bilgi	210622	1929	57	2	1.09
eden	210622	1929	127	3	1.09
den	210622	1929	58	2	1.08
olacağını	210622	1929	10	1	1.07
telefon	210622	1929	10	1	1.07
oluşturma	210622	1929	10	1	1.07
platformlar	210622	1929	10	1	1.07
tayin	210622	1929	10	1	1.07
somut	210622	1929	10	1	1.07
demek	210622	1929	10	1	1.07
kural	210622	1929	10	1	1.07
öğrencilere	210622	1929	10	1	1.07
kendisinin	210622	1929	10	1	1.07
etmeleri	210622	1929	10	1	1.07
mil	210622	1929	10	1	1.07
yaparak	210622	1929	10	1	1.07
koşulları	210622	1929	10	1	1.07
sağlıklı	210622	1929	10	1	1.07
batılı	210622	1929	10	1	1.07
entegrasyon	210622	1929	10	1	1.07
söyledi	210622	1929	11	1	1.04
geliştirdiği	210622	1929	11	1	1.04
fikrini	210622	1929	11	1	1.04
önünü	210622	1929	11	1	1.04
hafta	210622	1929	11	1	1.04
özgürce	210622	1929	11	1	1.04
ederken	210622	1929	11	1	1.04
sınıfın	210622	1929	11	1	1.04
dikey	210622	1929	11	1	1.04
uygulamaları	210622	1929	11	1	1.04
liderleri	210622	1929	11	1	1.04
kişisel	210622	1929	11	1	1.04
devreye	210622	1929	11	1	1.04
alanının	210622	1929	11	1	1.04
gösterir	210622	1929	11	1	1.04
yolculuk	210622	1929	11	1	1.04
dar	210622	1929	11	1	1.04
dahi	210622	1929	11	1	1.04
hassas	210622	1929	11	1	1.04
durumunu	210622	1929	11	1	1.04
üzerine	210622	1929	136	3	1.03
sonrasında	210622	1929	64	2	1.02
türkiye’nin	210622	1929	65	2	1.01
projeleri	210622	1929	12	1	1.00
uyum	210622	1929	12	1	1.00
savunur	210622	1929	12	1	1.00
1900	210622	1929	12	1	1.00
oranda	210622	1929	12	1	1.00
davet	210622	1929	12	1	1.00
ulaşan	210622	1929	12	1	1.00
cevap	210622	1929	12	1	1.00
getirdiği	210622	1929	12	1	1.00
bağlantılı	210622	1929	12	1	1.00
biçimi	210622	1929	12	1	1.00
otonominin	210622	1929	12	1	1.00
imk	210622	1929	12	1	1.00
yük	210622	1929	12	1	1.00
güvenli	210622	1929	12	1	1.00
157	210622	1929	12	1	1.00
iç	210622	1929	66	2	1.00
açısından	210622	1929	69	2	0.97
önünde	210622	1929	13	1	0.97
ai	210622	1929	13	1	0.97
şirketin	210622	1929	13	1	0.97
hedefi	210622	1929	13	1	0.97
talepleri	210622	1929	13	1	0.97
serbestçe	210622	1929	13	1	0.97
ihracat	210622	1929	13	1	0.97
içerir	210622	1929	13	1	0.97
imzaladı	210622	1929	13	1	0.97
oluşmaktadır	210622	1929	13	1	0.97
yapılmış	210622	1929	13	1	0.97
değişen	210622	1929	13	1	0.97
nın	210622	1929	13	1	0.97
ikiye	210622	1929	13	1	0.97
faydalı	210622	1929	13	1	0.97
harekete	210622	1929	13	1	0.97
yönde	210622	1929	13	1	0.97
olursa	210622	1929	13	1	0.97
tanımlar	210622	1929	13	1	0.97
herkes	210622	1929	13	1	0.97
kabiliyeti	210622	1929	14	1	0.94
güvenliği	210622	1929	14	1	0.94
aracın	210622	1929	14	1	0.94
icra	210622	1929	14	1	0.94
sistemin	210622	1929	14	1	0.94
hakkına	210622	1929	14	1	0.94
alması	210622	1929	14	1	0.94
eserinde	210622	1929	14	1	0.94
partilerin	210622	1929	14	1	0.94
desteği	210622	1929	14	1	0.94
oluşturduğu	210622	1929	14	1	0.94
güvenlik	210622	1929	74	2	0.93
önemli	210622	1929	251	4	0.93
komutanı	210622	1929	15	1	0.92
görevler	210622	1929	15	1	0.92
sonu	210622	1929	15	1	0.92
sabit	210622	1929	15	1	0.92
boyu	210622	1929	15	1	0.92
olumlu	210622	1929	15	1	0.92
hale	210622	1929	76	2	0.92
görev	210622	1929	77	2	0.91
yönetimi	210622	1929	77	2	0.91
ise	210622	1929	370	5	0.90
programı	210622	1929	16	1	0.89
baş	210622	1929	16	1	0.89
gelişen	210622	1929	16	1	0.89
li	210622	1929	16	1	0.89
kurtuluş	210622	1929	16	1	0.89
devrimi	210622	1929	16	1	0.89
tanınmış	210622	1929	16	1	0.89
yer	210622	1929	168	3	0.88
aksine	210622	1929	17	1	0.87
başarıyla	210622	1929	17	1	0.87
toplumu	210622	1929	17	1	0.87
olmadığı	210622	1929	17	1	0.87
olmaları	210622	1929	17	1	0.87
sürdü	210622	1929	17	1	0.87
kaynaklar	210622	1929	17	1	0.87
dir	210622	1929	17	1	0.87
edilerek	210622	1929	17	1	0.87
aslında	210622	1929	17	1	0.87
ile	210622	1929	963	8	0.87
ülkenin	210622	1929	84	2	0.86
araştırmalar	210622	1929	18	1	0.85
ihtiyaç	210622	1929	18	1	0.85
dünyada	210622	1929	18	1	0.85
uzak	210622	1929	18	1	0.85
yasa	210622	1929	18	1	0.85
çalışmaları	210622	1929	18	1	0.85
alınan	210622	1929	18	1	0.85
alanlarda	210622	1929	18	1	0.85
yönünde	210622	1929	18	1	0.85
sadece	210622	1929	87	2	0.84
tesla’nın	210622	1929	19	1	0.83
sahipti	210622	1929	19	1	0.83
gelişim	210622	1929	19	1	0.83
hızla	210622	1929	19	1	0.83
kökenli	210622	1929	19	1	0.83
yalnızca	210622	1929	89	2	0.83
alan	210622	1929	92	2	0.81
dikkat	210622	1929	20	1	0.81
göz	210622	1929	20	1	0.81
kalıcı	210622	1929	20	1	0.81
müdahale	210622	1929	20	1	0.81
grupların	210622	1929	20	1	0.81
ön	210622	1929	20	1	0.81
kurumsal	210622	1929	20	1	0.81
ne	210622	1929	93	2	0.81
veya	210622	1929	304	4	0.81
alanında	210622	1929	21	1	0.80
alanda	210622	1929	21	1	0.80
politika	210622	1929	21	1	0.80
öğretmen	210622	1929	21	1	0.80
i̇şçi	210622	1929	21	1	0.80
üyeleri	210622	1929	21	1	0.80
işgali	210622	1929	21	1	0.80
geliştirme	210622	1929	21	1	0.80
entegre	210622	1929	21	1	0.80
örneğin	210622	1929	97	2	0.79
birçok	210622	1929	201	3	0.78
sanayii	210622	1929	22	1	0.78
yapıldı	210622	1929	22	1	0.78
şekilde	210622	1929	203	3	0.78
bağlı	210622	1929	101	2	0.77
oranı	210622	1929	23	1	0.76
analiz	210622	1929	23	1	0.76
onları	210622	1929	23	1	0.76
öldü	210622	1929	23	1	0.76
almaktadır	210622	1929	23	1	0.76
kişilerin	210622	1929	23	1	0.76
eğer	210622	1929	23	1	0.76
varlığını	210622	1929	23	1	0.76
sınıfı	210622	1929	24	1	0.75
yemek	210622	1929	24	1	0.75
merkezli	210622	1929	24	1	0.75
olmadan	210622	1929	24	1	0.75
ilişkin	210622	1929	24	1	0.75
raporda	210622	1929	24	1	0.75
uzay	210622	1929	107	2	0.74
2	210622	1929	526	4	0.74
karşılık	210622	1929	25	1	0.74
çalışma	210622	1929	25	1	0.74
olduğu	210622	1929	222	3	0.73
gerçekleşen	210622	1929	26	1	0.72
önceden	210622	1929	26	1	0.72
her	210622	1929	229	3	0.72
büyük	210622	1929	385	4	0.72
tek	210622	1929	114	2	0.71
hazır	210622	1929	27	1	0.71
çatışmalar	210622	1929	27	1	0.71
gerektiğini	210622	1929	27	1	0.71
türlü	210622	1929	27	1	0.71
toplumun	210622	1929	27	1	0.71
en	210622	1929	457	4	0.71
edilen	210622	1929	116	2	0.71
veren	210622	1929	28	1	0.70
ayında	210622	1929	28	1	0.70
seçim	210622	1929	28	1	0.70
kişinin	210622	1929	28	1	0.70
sistemleri	210622	1929	28	1	0.70
m	210622	1929	120	2	0.69
fazla	210622	1929	121	2	0.69
üçüncü	210622	1929	29	1	0.69
etkili	210622	1929	29	1	0.69
fiilen	210622	1929	29	1	0.69
özgürlüğü	210622	1929	30	1	0.68
gücünü	210622	1929	30	1	0.68
1936	210622	1929	30	1	0.68
radikal	210622	1929	31	1	0.67
etmiş	210622	1929	31	1	0.67
saatte	210622	1929	31	1	0.67
68	210622	1929	31	1	0.67
et	210622	1929	31	1	0.67
çalışan	210622	1929	32	1	0.66
pek	210622	1929	32	1	0.66
line	210622	1929	32	1	0.66
dayanan	210622	1929	32	1	0.66
gerekmektedir	210622	1929	32	1	0.66
bugün	210622	1929	32	1	0.66
ortadan	210622	1929	32	1	0.66
teknolojik	210622	1929	32	1	0.66
yeni	210622	1929	293	3	0.65
çok	210622	1929	294	3	0.65
ülkeler	210622	1929	33	1	0.65
aktif	210622	1929	33	1	0.65
durumda	210622	1929	33	1	0.65
kendisini	210622	1929	33	1	0.65
etmeye	210622	1929	34	1	0.64
sürekli	210622	1929	34	1	0.64
mehmet	210622	1929	34	1	0.64
rol	210622	1929	34	1	0.64
hızlı	210622	1929	34	1	0.64
ettiler	210622	1929	34	1	0.64
burada	210622	1929	34	1	0.64
sayıda	210622	1929	35	1	0.63
dair	210622	1929	35	1	0.63
çünkü	210622	1929	35	1	0.63
