token,corpus size,all contexts size,frequency,co-frequency,specificity
인력을,2595,1947,1,1,0.12
자립지원전담기관이,2595,1947,1,1,0.12
지원하도록,2595,1947,1,1,0.12
청소년자립지원법에,2595,1947,1,1,0.12
포함시키고자,2595,1947,1,1,0.12
당사자인,2595,1947,1,1,0.12
다른,2595,1947,1,1,0.12
△자립준비청년협회,2595,1947,1,1,0.12
△초록우산어린이재단,2595,1947,1,1,0.12
자립활동가이자,2595,1947,1,1,0.12
보호아동,2595,1947,1,1,0.12
활용하는,2595,1947,1,1,0.12
많지,2595,1947,1,1,0.12
무력감을,2595,1947,1,1,0.12
느끼며,2595,1947,1,1,0.12
의지가,2595,1947,1,1,0.12
전,2595,1947,1,1,0.12
훗날,2595,1947,1,1,0.12
진행되는,2595,1947,1,1,0.12
교육이,2595,1947,1,1,0.12
결국,2595,1947,1,1,0.12
홀로서기에,2595,1947,1,1,0.12
교육과,2595,1947,1,1,0.12
하기에,2595,1947,1,1,0.12
아동에게,2595,1947,1,1,0.12
지내며,2595,1947,1,1,0.12
기술을,2595,1947,1,1,0.12
자립지원전담기관,2595,1947,1,1,0.12
인력과의,2595,1947,1,1,0.12
시점까지,2595,1947,1,1,0.12
자립전담기관을,2595,1947,1,1,0.12
아울러,2595,1947,1,1,0.12
수당,2595,1947,1,1,0.12
비공식적인,2595,1947,1,1,0.12
지원도,2595,1947,1,1,0.12
공유되는,2595,1947,1,1,0.12
아동이,2595,1947,1,1,0.12
‘사회적,2595,1947,1,1,0.12
자립’의,2595,1947,1,1,0.12
이룬,2595,1947,1,1,0.12
개선과,2595,1947,1,1,0.12
이슈가,2595,1947,1,1,0.12
자율관리,2595,1947,1,1,0.12
자료로,2595,1947,1,1,0.12
채권금융기관,2595,1947,1,1,0.12
이자율,2595,1947,1,1,0.12
조정,2595,1947,1,1,0.12
서약사인터넷신문위원회,2595,1947,1,1,0.12
자율심의,2595,1947,1,1,0.12
준수서약사청소년보호정책,2595,1947,1,1,0.12
책임자,2595,1947,1,1,0.12
‘자립준비청년’,2595,1947,1,1,0.12
명,2595,1947,1,1,0.12
보고서,2595,1947,1,1,0.12
부산시보호아동자립지원전담기관,2595,1947,1,1,0.12
현장간담회,2595,1947,1,1,0.12
부산시아동자립지원전담기관,2595,1947,1,1,0.12
안성현,2595,1947,1,1,0.12
떠나,2595,1947,1,1,0.12
자립하는,2595,1947,1,1,0.12
‘자립준비,2595,1947,1,1,0.12
명은,2595,1947,1,1,0.12
담당자와,2595,1947,1,1,0.12
전담기관,2595,1947,1,1,0.12
대상자는,2595,1947,1,1,0.12
이내의,2595,1947,1,1,0.12
의료비,2595,1947,1,1,0.12
전북도자립지원전담기관,2595,1947,1,1,0.12
팀장은,2595,1947,1,1,0.12
전담인력은,2595,1947,1,1,0.12
전담인력,2595,1947,1,1,0.12
기준,2595,1947,1,1,0.12
청년은,2595,1947,1,1,0.12
정부는,2595,1947,1,1,0.12
하며,2595,1947,1,1,0.12
전담인력의,2595,1947,1,1,0.12
‘자립준비청년,2595,1947,1,1,0.12
자율주행용,2595,1947,1,1,0.12
클지라도,2595,1947,1,1,0.12
자율주행과,2595,1947,1,1,0.12
위성,2595,1947,1,1,0.12
자재,2595,1947,1,1,0.12
뜻한다,2595,1947,1,1,0.12
선언,2595,1947,1,1,0.12
갖고,2595,1947,1,1,0.12
운영할,2595,1947,1,1,0.12
시대…자립,2595,1947,1,1,0.12
핵심은,2595,1947,1,1,0.12
느린학습자,2595,1947,1,1,0.12
느린학습자들의,2595,1947,1,1,0.12
원격운전,2595,1947,1,1,0.12
모빌리티,2595,1947,1,1,0.12
군들이,2595,1947,1,1,0.12
자립적으로,2595,1947,1,1,0.12
발전할,2595,1947,1,1,0.12
종로구,2595,1947,1,1,0.12
부족,2595,1947,1,1,0.12
부족하고,2595,1947,1,1,0.12
기반이,2595,1947,1,1,0.12
이루고,2595,1947,1,1,0.12
자유,2595,1947,1,1,0.12
이런,2595,1947,1,1,0.12
자율성이나,2595,1947,1,1,0.12
함께,2595,1947,1,1,0.12
창립,2595,1947,1,1,0.12
운동의,2595,1947,1,1,0.12
자립해서,2595,1947,1,1,0.12
문제,2595,1947,1,1,0.12
올해로,2595,1947,1,1,0.12
센터와,2595,1947,1,1,0.12
자립이라고,2595,1947,1,1,0.12
하면,2595,1947,1,1,0.12
게,2595,1947,1,1,0.12
자립입니까,2595,1947,1,1,0.12
생활은,2595,1947,1,1,0.12
그게,2595,1947,1,1,0.12
생활로,2595,1947,1,1,0.12
궁극적으로는,2595,1947,1,1,0.12
이르기까지,2595,1947,1,1,0.12
나가면서,2595,1947,1,1,0.12
환경을,2595,1947,1,1,0.12
장애인들의,2595,1947,1,1,0.12
대해서,2595,1947,1,1,0.12
위해서,2595,1947,1,1,0.12
년간,2595,1947,1,1,0.12
중구의,2595,1947,1,1,0.12
각종,2595,1947,1,1,0.12
지원들을,2595,1947,1,1,0.12
장애인들이,2595,1947,1,1,0.12
자립해서도,2595,1947,1,1,0.12
저는,2595,1947,1,1,0.12
장애인에게,2595,1947,1,1,0.12
크다고,2595,1947,1,1,0.12
운용,2595,1947,1,1,0.12
지역,2595,1947,3,2,-0.37
가능한,2595,1947,3,2,-0.37
자율적,2595,1947,3,2,-0.37
바탕으로,2595,1947,3,2,-0.37
결과,2595,1947,3,2,-0.37
일,2595,1947,3,2,-0.37
35,2595,1947,3,2,-0.37
에너지자립마을로,2595,1947,3,2,-0.37
자율인증제도’에,2595,1947,3,2,-0.37
있는,2595,1947,3,2,-0.37
자율공간,2595,1947,3,2,-0.37
정의선이,2595,1947,3,2,-0.37
군,2595,1947,3,2,-0.37
무인자율주행,2595,1947,2,1,-0.43
진출,2595,1947,2,1,-0.43
법적,2595,1947,2,1,-0.43
참여를,2595,1947,2,1,-0.43
성장과,2595,1947,2,1,-0.43
모집형,2595,1947,2,1,-0.43
공립고로,2595,1947,2,1,-0.43
자립률,2595,1947,2,1,-0.43
설치,2595,1947,2,1,-0.43
자율차,2595,1947,2,1,-0.43
로봇시대,2595,1947,2,1,-0.43
이끌,2595,1947,2,1,-0.43
방순옥,2595,1947,2,1,-0.43
3,2595,1947,2,1,-0.43
프로그램,2595,1947,2,1,-0.43
시민,2595,1947,2,1,-0.43
신청,2595,1947,2,1,-0.43
이하,2595,1947,2,1,-0.43
여전히,2595,1947,2,1,-0.43
자립률을,2595,1947,2,1,-0.43
에너지자립,2595,1947,2,1,-0.43
기존에,2595,1947,2,1,-0.43
에너지자립마을도,2595,1947,2,1,-0.43
명의,2595,1947,2,1,-0.43
호…충북,2595,1947,2,1,-0.43
실시하고,2595,1947,2,1,-0.43
구,2595,1947,2,1,-0.43
위해,2595,1947,2,1,-0.43
이후,2595,1947,2,1,-0.43
속에서,2595,1947,2,1,-0.43
자율비행,2595,1947,6,4,-0.53
자율성이,2595,1947,5,3,-0.58
청소년,2595,1947,5,3,-0.58
지원에,2595,1947,5,3,-0.58
‘에너지자립마을,2595,1947,11,8,-0.59
자율인증,2595,1947,10,7,-0.60
기반,2595,1947,9,6,-0.63
이,2595,1947,9,6,-0.63
소집,2595,1947,4,2,-0.68
대한,2595,1947,8,5,-0.68
및,2595,1947,8,5,-0.68
자율성과,2595,1947,7,4,-0.76
연임,2595,1947,3,1,-0.85
를,2595,1947,3,1,-0.85
최초의,2595,1947,3,1,-0.85
자율성은,2595,1947,3,1,-0.85
‘대구시,2595,1947,3,1,-0.85
‘용인시,2595,1947,3,1,-0.85
학교자율과제,2595,1947,6,3,-0.88
따라,2595,1947,6,3,-0.88
자율방재단연합회,2595,1947,6,3,-0.88
2026,2595,1947,6,3,-0.88
자율주행차,2595,1947,9,5,-0.93
5,2595,1947,7,3,-1.24
자율협의회,2595,1947,7,3,-1.24
자율방범대,2595,1947,7,3,-1.24
28,2595,1947,5,1,-1.84
자율,2595,1947,41,24,-2.07
자율인증제,2595,1947,8,2,-2.42
자율규제,2595,1947,10,3,-2.52
에너지자립마을,2595,1947,20,9,-2.54
ai,2595,1947,13,3,-3.96
